scientific_name,common_name,url,categories,category_count,edibility_rating,medicinal_rating,source
Agave americana,"Agave, American century plant",https://pfaf.org/user/Plant.aspx?LatinName=Agave+americana,Leaves; Sap; Seed; Stem,4,3,3,PFAF
Agave cantala agave,Agave,https://pfaf.org/user/Plant.aspx?LatinName=Agave+cantala+agave,Shoots; Stem,2,2,0,PFAF
Agave lechuguilla,"Ixtle, Chihuahua",https://pfaf.org/user/Plant.aspx?LatinName=Agave+lechuguilla,Stem,1,1,2,PFAF
Agave murpheyi,"Hohokam Agave, Murphey agave",https://pfaf.org/user/Plant.aspx?LatinName=Agave+murpheyi,Apical bud,1,2,0,PFAF
Agave parryi,"Century Plant, Parry's agave, Mescal",https://pfaf.org/user/Plant.aspx?LatinName=Agave+parryi,Leaves; Sap; Seed; Stem,4,3,1,PFAF
Agave salmiana,"Pulque Agave, Giant Agave",https://pfaf.org/user/Plant.aspx?LatinName=Agave+salmiana,Manna; Stem,2,3,0,PFAF
Agave sisalana,Sisal,https://pfaf.org/user/Plant.aspx?LatinName=Agave+sisalana,Sap; Shoots,2,2,2,PFAF
Agave tequilana,"Blue Agave, Mescal, Tequila.",https://pfaf.org/user/Plant.aspx?LatinName=Agave+tequilana,Sap,1,4,0,PFAF
Agave utahensis discreta,Century Plant,https://pfaf.org/user/Plant.aspx?LatinName=Agave+utahensis+discreta,Drink; Leaves; Root; Sap; Seed; Stem,6,3,1,PFAF
Agave utahensis eborispina,Century Plant,https://pfaf.org/user/Plant.aspx?LatinName=Agave+utahensis+eborispina,Drink; Leaves; Root; Sap; Seed; Stem,6,3,1,PFAF
Agave vivipara,Mescal Casero,https://pfaf.org/user/Plant.aspx?LatinName=Agave+vivipara,Flowers; Sap; Stem,3,3,0,PFAF
Ageratina aromatica,,https://pfaf.org/user/Plant.aspx?LatinName=Ageratina+aromatica,Root,1,1,1,PFAF
Agoseris aurantiaca,"Mountain Dandelion, Orange agoseris",https://pfaf.org/user/Plant.aspx?LatinName=Agoseris+aurantiaca,Gum; Leaves,2,3,1,PFAF
Agoseris glauca,"Mountain Dandelion, Pale agoseris, False agoseris",https://pfaf.org/user/Plant.aspx?LatinName=Agoseris+glauca,Gum,1,3,1,PFAF
Agrimonia eupatoria,"Agrimony, Churchsteeples",https://pfaf.org/user/Plant.aspx?LatinName=Agrimonia+eupatoria,Seed; Tea,2,2,3,PFAF
Agrimonia pilosa,Hairy Agrimony,https://pfaf.org/user/Plant.aspx?LatinName=Agrimonia+pilosa,Leaves; Seed,2,2,3,PFAF
Agriophyllum squarrosum,Sand Rice,https://pfaf.org/user/Plant.aspx?LatinName=Agriophyllum+squarrosum,Seed,1,1,0,PFAF
Agrostemma githago,"Corncockle, Common corncockle",https://pfaf.org/user/Plant.aspx?LatinName=Agrostemma+githago,Leaves,1,1,1,PFAF
Agrostis perennans,"Upland Bent, Upland bentgrass",https://pfaf.org/user/Plant.aspx?LatinName=Agrostis+perennans,Seed,1,1,0,PFAF
Ailanthus altissima,Tree Of Heaven,https://pfaf.org/user/Plant.aspx?LatinName=Ailanthus+altissima,Leaves,1,1,3,PFAF
Ajuga reptans,"Bugle, Common Bugelweed, Bugleweed, Carpet Bugleweed, Carpetweed, Carpet Bugle",https://pfaf.org/user/Plant.aspx?LatinName=Ajuga+reptans,Leaves; Shoots,2,2,3,PFAF
Akebia quinata,"Akebia, Chocolate vine, Fiveleaf Akebia, Chocolate Vine",https://pfaf.org/user/Plant.aspx?LatinName=Akebia+quinata,Fruit; Leaves; Shoots; Tea,4,4,2,PFAF
Akebia trifoliata,"Akebia, Threeleaf Akebia",https://pfaf.org/user/Plant.aspx?LatinName=Akebia+trifoliata,Fruit; Tea,2,4,2,PFAF
Akebia x pentaphylla,Five Leaved Akebia,https://pfaf.org/user/Plant.aspx?LatinName=Akebia+x+pentaphylla,Fruit; Tea,2,4,0,PFAF
Alangium chinense,,https://pfaf.org/user/Plant.aspx?LatinName=Alangium+chinense,Oil,1,0,3,PFAF
Alangium platanifolium,Alangium,https://pfaf.org/user/Plant.aspx?LatinName=Alangium+platanifolium,Leaves,1,1,1,PFAF
Albizia julibrissin,"Mimosa, Silktree, Mimosa Tree,",https://pfaf.org/user/Plant.aspx?LatinName=Albizia+julibrissin,Flowers; Gum; Leaves; Tea,4,2,2,PFAF
Albizia lebbeck,"Siris Tree, Woman's Tongue, East Indian Walnut",https://pfaf.org/user/Plant.aspx?LatinName=Albizia+lebbeck,Gum; Shoots,2,1,2,PFAF
Albizia procera,"White Siris, Tall Albizia, Forest Siris",https://pfaf.org/user/Plant.aspx?LatinName=Albizia+procera,Gum; Inner bark; Seedpod,3,1,2,PFAF
Albuca amboensis,Slime Lily,https://pfaf.org/user/Plant.aspx?LatinName=Albuca+amboensis,Leaves; Root,2,2,0,PFAF
Albuca canadensis,"Slime Lily, Albuca",https://pfaf.org/user/Plant.aspx?LatinName=Albuca+canadensis,Stem,1,1,0,PFAF
Albuca major,Slime Lily,https://pfaf.org/user/Plant.aspx?LatinName=Albuca+major,Stem,1,1,0,PFAF
Alcea rosea,Hollyhock,https://pfaf.org/user/Plant.aspx?LatinName=Alcea+rosea,Flowers; Leaves; Oil; Root; Stem; Tea,6,3,2,PFAF
Alchemilla alpina,"Alpine Lady's Mantle, Mountain Lady's Mantle",https://pfaf.org/user/Plant.aspx?LatinName=Alchemilla+alpina,Leaves; Tea,2,2,3,PFAF
Alchemilla xanthochlora,Lady's Mantle,https://pfaf.org/user/Plant.aspx?LatinName=Alchemilla+xanthochlora,Leaves; Root,2,2,3,PFAF
Alchornea cordifolia,Christmas Bush,https://pfaf.org/user/Plant.aspx?LatinName=Alchornea+cordifolia,Tea,1,2,4,PFAF
Aletris farinosa,"Unicorn Root - Colic Root, White colicroot",https://pfaf.org/user/Plant.aspx?LatinName=Aletris+farinosa,Root,1,1,3,PFAF
Aletris spicata,,https://pfaf.org/user/Plant.aspx?LatinName=Aletris+spicata,Leaves,1,1,1,PFAF
Aleurites cordata,Japan Wood-Oil Tree,https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+cordata,Oil,1,0,0,PFAF
Aleurites fordii,"Tung Tree, Tung Oil Tree, Wood Oil Tree China",https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+fordii,Oil; Seed,2,1,3,PFAF
Aleurites moluccanus,"Candle Nut, Country Walnut",https://pfaf.org/user/Plant.aspx?LatinName=Aleurites+moluccanus,Oil,1,3,3,PFAF
Alhagi mannifera,Manna Tree,https://pfaf.org/user/Plant.aspx?LatinName=Alhagi+mannifera,Manna; Root,2,2,2,PFAF
Alhagi maurorum,Camel Thorn,https://pfaf.org/user/Plant.aspx?LatinName=Alhagi+maurorum,Manna,1,2,2,PFAF
Alisma canaliculatum,,https://pfaf.org/user/Plant.aspx?LatinName=Alisma+canaliculatum,Leaves,1,1,0,PFAF
Alisma plantago-aquatica,"Great Water Plantain, ZE-XIE, European water plantain, American water plantain, Northern water plan",https://pfaf.org/user/Plant.aspx?LatinName=Alisma+plantago-aquatica,Leaves; Root,2,1,3,PFAF
Alkanna tinctoria,"Alkanet, Alkanna",https://pfaf.org/user/Plant.aspx?LatinName=Alkanna+tinctoria,Colouring; Leaves,2,1,2,PFAF
Allanblackia floribunda,Vegetable Tallow. Tallow tree,https://pfaf.org/user/Plant.aspx?LatinName=Allanblackia+floribunda,Oil,1,3,2,PFAF
Allanblackia parviflora,"Vegetable tallow tree, Ouotera",https://pfaf.org/user/Plant.aspx?LatinName=Allanblackia+parviflora,Oil,1,3,2,PFAF
Allanblackia stuhlmannii,"Mkani, Msambo",https://pfaf.org/user/Plant.aspx?LatinName=Allanblackia+stuhlmannii,Oil,1,3,2,PFAF
Alliaria petiolata,Garlic Mustard,https://pfaf.org/user/Plant.aspx?LatinName=Alliaria+petiolata,Flowers; Leaves; Seedpod,3,3,2,PFAF
Allium acuminatum,"Hooker's Onion, Tapertip onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+acuminatum,Flowers; Leaves; Root; Seed,4,3,2,PFAF
Allium aflatunense,"Persian Onion, Ornamental Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+aflatunense,Flowers; Leaves; Root,3,2,2,PFAF
Allium akaka,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+akaka,Flowers; Leaves; Root,3,3,2,PFAF
Allium altaicum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+altaicum,Flowers; Leaves; Root,3,3,2,PFAF
Allium ampeloprasum,"Wild Leek, Broadleaf wild leek",https://pfaf.org/user/Plant.aspx?LatinName=Allium+ampeloprasum,Flowers; Leaves; Root,3,5,3,PFAF
Allium angulare,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+angulare,Flowers; Leaves; Root,3,3,2,PFAF
Allium angulosum,Mouse Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+angulosum,Flowers; Leaves; Root,3,3,2,PFAF
Allium atropurpureum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+atropurpureum,Flowers; Leaves; Root,3,3,2,PFAF
Allium bisceptrum,"Aspen Onion, Twincrest onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+bisceptrum,Flowers; Leaves; Root; Seed,4,3,2,PFAF
Allium bodeanum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+bodeanum,Flowers; Leaves; Root,3,3,2,PFAF
Allium bolanderi,Bolander's Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+bolanderi,Flowers; Leaves; Root,3,3,2,PFAF
Allium brevistylum,Shortstyle Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+brevistylum,Flowers; Leaves; Root,3,3,2,PFAF
Allium canadense,"Canadian Garlic, Meadow garlic, Fraser meadow garlic, Hyacinth meadow garlic",https://pfaf.org/user/Plant.aspx?LatinName=Allium+canadense,Flowers; Leaves; Root,3,4,2,PFAF
Allium canadense mobilense,Canadian Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+canadense+mobilense,Flowers; Leaves; Root,3,5,2,PFAF
Allium carinatum,Keeled Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+carinatum,Flowers; Leaves; Root,3,3,2,PFAF
Allium carolinianum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+carolinianum,Flowers; Leaves; Root,3,3,2,PFAF
Allium cepa,"Onion, Garden onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+cepa,Flowers; Leaves; Root; Seed,4,5,3,PFAF
Allium cepa aggregatum,Potato Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+cepa+aggregatum,Flowers; Leaves; Root,3,4,3,PFAF
Allium cepa ascalonicum,Shallot,https://pfaf.org/user/Plant.aspx?LatinName=Allium+cepa+ascalonicum,Flowers; Leaves; Root,3,5,3,PFAF
Allium cepa proliferum,"Tree Onion, Walking Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+cepa+proliferum,Leaves; Root,2,5,3,PFAF
Allium cernuum,"Nodding Onion, New Mexican nodding onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+cernuum,Flowers; Leaves; Root,3,5,2,PFAF
Allium chinense,Rakkyo,https://pfaf.org/user/Plant.aspx?LatinName=Allium+chinense,Flowers; Leaves; Root; Seedpod,4,4,2,PFAF
Allium condensatum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+condensatum,Flowers; Leaves; Root,3,3,2,PFAF
Allium cupanii,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+cupanii,Flowers; Leaves; Root,3,3,2,PFAF
Allium douglasii,Douglas' Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+douglasii,Flowers; Leaves; Root,3,3,2,PFAF
Allium dregeanum,Wild Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+dregeanum,Flowers; Leaves; Root,3,3,2,PFAF
Allium drummondii,"Prairie Onion, Drummond's onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+drummondii,Flowers; Leaves; Root,3,3,2,PFAF
Allium fistulosum,Welsh Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+fistulosum,Flowers; Leaves; Root,3,5,2,PFAF
Allium flavum,"Small Yellow Onion, Ornamental Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+flavum,Flowers; Leaves; Root,3,2,2,PFAF
Allium galanthum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+galanthum,Flowers; Leaves; Root,3,3,2,PFAF
Allium geyeri,"Geyer's Onion, Bulbil onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+geyeri,Flowers; Leaves; Root,3,3,2,PFAF
Allium geyeri tenerum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+geyeri+tenerum,Flowers; Leaves; Root,3,3,2,PFAF
Allium giganteum,"Giant Onion, Ornamental Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+giganteum,Flowers; Leaves; Root,3,3,2,PFAF
Allium hookeri,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+hookeri,Flowers; Leaves; Root,3,3,2,PFAF
Allium kunthii,Kunth's onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+kunthii,Flowers; Leaves; Root,3,3,2,PFAF
Allium kurrat,Egyptian Leek,https://pfaf.org/user/Plant.aspx?LatinName=Allium+kurrat,Flowers; Leaves; Root,3,3,2,PFAF
Allium ledebourianum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+ledebourianum,Flowers; Leaves; Root,3,3,2,PFAF
Allium macleanii,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+macleanii,Flowers; Leaves; Root,3,3,2,PFAF
Allium macropetalum,Largeflower Wild Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+macropetalum,Flowers; Leaves; Root,3,4,2,PFAF
Allium macrostemon,No-Binu,https://pfaf.org/user/Plant.aspx?LatinName=Allium+macrostemon,Flowers; Leaves; Root,3,3,2,PFAF
Allium moly,"Golden Garlic, Ornamental Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+moly,Flowers; Leaves; Root,3,4,2,PFAF
Allium monanthum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+monanthum,Flowers; Leaves; Root,3,3,2,PFAF
Allium mutabile,Wild Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+mutabile,Flowers; Leaves; Root,3,3,2,PFAF
Allium neapolitanum,"Daffodil Garlic, White garlic",https://pfaf.org/user/Plant.aspx?LatinName=Allium+neapolitanum,Flowers; Leaves; Root,3,5,2,PFAF
Allium nutans,Blue Chives,https://pfaf.org/user/Plant.aspx?LatinName=Allium+nutans,Leaves,1,3,0,PFAF
Allium obliquum,Twistedleaf Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+obliquum,Flowers; Leaves; Root,3,3,2,PFAF
Allium oleraceum,Field Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+oleraceum,Flowers; Leaves; Root,3,3,2,PFAF
Allium orientale,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+orientale,Flowers; Leaves; Root,3,3,2,PFAF
Allium oschaninii,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+oschaninii,Flowers; Leaves; Root,3,3,2,PFAF
Allium paradoxum,Few-Flowered Leek,https://pfaf.org/user/Plant.aspx?LatinName=Allium+paradoxum,Flowers; Leaves; Root,3,5,2,PFAF
Allium pendulinum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+pendulinum,Flowers; Leaves; Root,3,3,2,PFAF
Allium platycaule,Broadstemmed Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+platycaule,Flowers; Leaves; Root; Seed,4,3,2,PFAF
Allium porrum,"Leek, Garden leek",https://pfaf.org/user/Plant.aspx?LatinName=Allium+porrum,Flowers; Leaves; Root,3,4,2,PFAF
Allium przewalskianum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+przewalskianum,Flowers; Leaves; Root,3,3,2,PFAF
Allium ramosum,Chinese Chives,https://pfaf.org/user/Plant.aspx?LatinName=Allium+ramosum,Flowers; Leaves; Root,3,4,2,PFAF
Allium roseum,Rosy Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+roseum,Flowers; Leaves; Root,3,3,2,PFAF
Allium rubellum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+rubellum,Flowers; Leaves; Root,3,3,2,PFAF
Allium ruhmerianum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+ruhmerianum,Flowers; Leaves; Root,3,3,2,PFAF
Allium sacculiferum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+sacculiferum,Flowers; Leaves; Root,3,3,2,PFAF
Allium sativum,"Garlic, Cultivated garlic",https://pfaf.org/user/Plant.aspx?LatinName=Allium+sativum,Flowers; Leaves; Root; Seed,4,5,5,PFAF
Allium sativum ophioscorodon,Serpent Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+sativum+ophioscorodon,Flowers; Leaves; Root; Seed,4,5,5,PFAF
Allium schoenoprasum,"Chives, Wild chives, Flowering Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+schoenoprasum,Flowers; Leaves; Root,3,5,2,PFAF
Allium schoenoprasum sibiricum,Giant Chives,https://pfaf.org/user/Plant.aspx?LatinName=Allium+schoenoprasum+sibiricum,Flowers; Leaves; Root,3,5,2,PFAF
Allium scorodoprasum,"Rocambole, Sand leek",https://pfaf.org/user/Plant.aspx?LatinName=Allium+scorodoprasum,Flowers; Leaves; Root,3,4,2,PFAF
Allium scorodoprasum rotundum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+scorodoprasum+rotundum,Flowers; Leaves; Root,3,4,2,PFAF
Allium semenovii,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+semenovii,Flowers; Leaves; Root,3,3,2,PFAF
Allium senescens,German Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+senescens,Flowers; Leaves; Root,3,4,2,PFAF
Allium sphaerocephalon,Round-Headed Leek,https://pfaf.org/user/Plant.aspx?LatinName=Allium+sphaerocephalon,Flowers; Leaves; Root,3,3,2,PFAF
Allium splendens,Miyama-Rakkyo,https://pfaf.org/user/Plant.aspx?LatinName=Allium+splendens,Flowers; Leaves; Root,3,3,2,PFAF
Allium stellatum,"Prairie Onion, Autumn onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+stellatum,Flowers; Leaves; Root,3,3,2,PFAF
Allium stipitatum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+stipitatum,Flowers; Leaves; Root,3,3,2,PFAF
Allium stracheyi,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+stracheyi,Flowers; Leaves; Root,3,3,2,PFAF
Allium suaveolens,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+suaveolens,Flowers; Leaves; Root,3,3,2,PFAF
Allium subhirsutum,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+subhirsutum,Flowers; Leaves; Root,3,4,2,PFAF
Allium textile,Textile Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+textile,Flowers; Leaves; Root,3,3,2,PFAF
Allium thunbergii,,https://pfaf.org/user/Plant.aspx?LatinName=Allium+thunbergii,Flowers; Leaves; Root,3,3,2,PFAF
Allium tricoccum,"Wood Leek, Ramp",https://pfaf.org/user/Plant.aspx?LatinName=Allium+tricoccum,Flowers; Leaves; Root,3,4,2,PFAF
Allium triquetrum,Three-Cornered Leek,https://pfaf.org/user/Plant.aspx?LatinName=Allium+triquetrum,Flowers; Leaves; Root,3,5,2,PFAF
Allium tuberosum,"Garlic Chives, Chinese chives, Oriental Chives,",https://pfaf.org/user/Plant.aspx?LatinName=Allium+tuberosum,Flowers; Leaves; Oil; Root,4,5,2,PFAF
Allium unifolium,One-Leaved Onion,https://pfaf.org/user/Plant.aspx?LatinName=Allium+unifolium,Flowers; Leaves; Root; Shoots,4,3,2,PFAF
Allium ursinum,Wild Garlic,https://pfaf.org/user/Plant.aspx?LatinName=Allium+ursinum,Flowers; Leaves; Root,3,5,3,PFAF
Allium validum,"Swamp Onion, Pacific onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+validum,Flowers; Leaves; Root,3,3,2,PFAF
Allium victorialis,"Alpine Leek, Victory onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+victorialis,Flowers; Leaves; Root,3,4,2,PFAF
Allium vineale,"Crow Garlic, Wild garlic, Compact onion, False Garlic, Wild, Onion",https://pfaf.org/user/Plant.aspx?LatinName=Allium+vineale,Flowers; Leaves; Root,3,3,2,PFAF
Allium wallichii,Jimbur,https://pfaf.org/user/Plant.aspx?LatinName=Allium+wallichii,Flowers; Leaves; Root,3,3,2,PFAF
Alnus rhombifolia,White Alder,https://pfaf.org/user/Plant.aspx?LatinName=Alnus+rhombifolia,Flowers; Inner bark,2,1,2,PFAF
Alnus rubra,"Red Alder, Oregon Alder",https://pfaf.org/user/Plant.aspx?LatinName=Alnus+rubra,Flowers; Inner bark; Sap,3,2,2,PFAF
Alnus sinuata,Sitka Alder,https://pfaf.org/user/Plant.aspx?LatinName=Alnus+sinuata,Flowers,1,1,1,PFAF
Alnus tenuifolia,"Mountain Alder, Thinleaf alder",https://pfaf.org/user/Plant.aspx?LatinName=Alnus+tenuifolia,Flowers,1,1,2,PFAF
Alnus viridis crispa,American Green Alder,https://pfaf.org/user/Plant.aspx?LatinName=Alnus+viridis+crispa,Flowers,1,1,2,PFAF
Alocasia macrorrhizos,"Giant Taro, Giant Elephant Ear",https://pfaf.org/user/Plant.aspx?LatinName=Alocasia+macrorrhizos,Stem,1,3,2,PFAF
Aloe arborescens,"Candelabra Aloe, Tree Aloe, Mountain Bush Aloe",https://pfaf.org/user/Plant.aspx?LatinName=Aloe+arborescens,Nectar; Stem,2,2,5,PFAF
Aloe ferox,"Cape Aloe, Bitter Aloe, Red Aloe, Cape Aloe, Alligator Jaw Aloe",https://pfaf.org/user/Plant.aspx?LatinName=Aloe+ferox,Flowers; Tea,2,2,5,PFAF
Aloe vera,"Aloe Vera, Barbados aloe, First Aid Plant, Medicinal Aloe",https://pfaf.org/user/Plant.aspx?LatinName=Aloe+vera,Leaves; Seed,2,1,5,PFAF
Alopecurus aequalis,"Shortawn Foxtail, Sonoma shortawn foxtail",https://pfaf.org/user/Plant.aspx?LatinName=Alopecurus+aequalis,Seed,1,2,1,PFAF
Alstroemeria aurea,Peruvian Lily,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+aurea,Root,1,1,0,PFAF
Alstroemeria haemantha,Purple-spot parrot-lily,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+haemantha,Root,1,3,0,PFAF
Alstroemeria ligtu,"Alstroemeria, St. Martin's Flower",https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+ligtu,Root,1,3,0,PFAF
Alstroemeria pelegrina,Peruvian Lily,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+pelegrina,Root,1,2,0,PFAF
Alstroemeria revoluta,,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+revoluta,Root,1,2,0,PFAF
Alstroemeria spectabilis,,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+spectabilis,Root,1,2,0,PFAF
Alstroemeria versicolor,,https://pfaf.org/user/Plant.aspx?LatinName=Alstroemeria+versicolor,Root,1,2,0,PFAF
Alternanthera sissoo,"Brazilian Spinach, Sambu, Samba lettuce",https://pfaf.org/user/Plant.aspx?LatinName=Alternanthera+sissoo,Shoots,1,4,0,PFAF
Althaea officinalis,"Marsh Mallow, Common marshmallow",https://pfaf.org/user/Plant.aspx?LatinName=Althaea+officinalis,Egg; Leaves; Oil; Root; Tea,5,5,5,PFAF
Amaranthus albus,Prostrate Pigweed,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+albus,Leaves; Seed,2,4,0,PFAF
Amaranthus bidentata,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+bidentata,Leaves; Seed,2,2,1,PFAF
Amaranthus blitoides,Mat Amaranth,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+blitoides,Leaves; Seed,2,3,0,PFAF
Amaranthus blitum,"Slender Amaranth, Purple amaranth",https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+blitum,Colouring; Leaves; Seed,3,4,2,PFAF
Amaranthus campestris,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+campestris,Leaves; Seed,2,2,1,PFAF
Amaranthus caudatus,Love Lies Bleeding,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+caudatus,Colouring; Leaves; Seed,3,4,1,PFAF
Amaranthus cruentus,"Purple Amaranth, Red amaranth",https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+cruentus,Colouring; Leaves; Seed,3,5,2,PFAF
Amaranthus diacanthus,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+diacanthus,Leaves; Seed,2,2,0,PFAF
Amaranthus dubius,Spleen Amaranth,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+dubius,Leaves; Seed,2,2,0,PFAF
Amaranthus frumentaceus,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+frumentaceus,Leaves; Seed,2,2,0,PFAF
Amaranthus graecizans,"Spreading Pigweed, Mediterranean amaranth",https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+graecizans,Leaves; Seed,2,2,0,PFAF
Amaranthus hybridus,"Rough Pigweed, Slim amaranth",https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+hybridus,Leaves; Seed,2,5,1,PFAF
Amaranthus hypochondriacus,"Prince's Feather, Prince-of-wales feather",https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+hypochondriacus,Colouring; Leaves; Seed,3,4,3,PFAF
Amaranthus mangostanus,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+mangostanus,Leaves; Seed; Stem,3,2,0,PFAF
Amaranthus mitchellii,Boggabri Weed,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+mitchellii,Leaves; Seed,2,2,0,PFAF
Amaranthus pallidiflorus,,https://pfaf.org/user/Plant.aspx?LatinName=Amaranthus+pallidiflorus,Leaves; Seed,2,2,0,PFAF
