dataset_source,dataset_origin,plant_name,temperature,humidity,soil_moisture,soil_ph,wind_speed,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
tomato irrigation dataset,external,tomato,28.7,79.6,265.0,3.59,1.93,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,0,0,0,Wet,0,1,0,-133.88,0,Low,0,0.10789473684210527,20.740000000000002,36.66,-29.066666666666663,0
tomato irrigation dataset,external,tomato,28.7,79.0,264.0,3.61,1.93,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,0,0,0,Wet,0,1,0,-132.64,0,Low,0,0.10830188679245283,20.799999999999997,36.6,-28.53333333333333,0
tomato irrigation dataset,external,tomato,28.6,79.5,265.0,3.59,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-133.92,0,Low,0,0.10751879699248121,20.650000000000002,36.550000000000004,-29.099999999999998,0
tomato irrigation dataset,external,tomato,28.6,79.0,268.0,3.61,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-136.72,0,Low,0,0.10631970260223049,20.700000000000003,36.5,-29.933333333333334,0
tomato irrigation dataset,external,tomato,28.6,79.3,266.0,3.63,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-134.84,0,Low,0,0.10711610486891386,20.67,36.53,-29.366666666666664,0
tomato irrigation dataset,external,tomato,28.6,79.0,264.0,3.61,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-132.72,0,Low,0,0.1079245283018868,20.700000000000003,36.5,-28.599999999999998,0
tomato irrigation dataset,external,tomato,28.6,78.5,265.0,3.66,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-133.52,0,Low,0,0.10751879699248121,20.75,36.45,-28.766666666666666,0
tomato irrigation dataset,external,tomato,28.6,79.0,268.0,3.64,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-136.72,0,Low,0,0.10631970260223049,20.700000000000003,36.5,-29.933333333333334,0
tomato irrigation dataset,external,tomato,28.6,78.3,265.0,3.63,1.93,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,0,0,0,Wet,0,1,0,-133.44,0,Low,0,0.10751879699248121,20.770000000000003,36.43,-28.7,0
tomato irrigation dataset,external,tomato,28.5,76.8,589.0,3.63,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-456.92,0,Low,0,0.048305084745762714,20.82,36.18,-136.26666666666668,0
tomato irrigation dataset,external,tomato,28.5,77.6,589.0,3.68,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-457.24,0,Low,0,0.048305084745762714,20.740000000000002,36.26,-136.53333333333333,0
tomato irrigation dataset,external,tomato,28.5,78.5,264.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-132.6,0,Low,0,0.10754716981132076,20.65,36.35,-28.5,0
tomato irrigation dataset,external,tomato,28.5,77.6,265.0,3.62,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-133.24,0,Low,0,0.10714285714285714,20.740000000000002,36.26,-28.53333333333333,0
tomato irrigation dataset,external,tomato,28.5,78.1,268.0,3.69,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-136.44,0,Low,0,0.10594795539033457,20.69,36.31,-29.7,0
tomato irrigation dataset,external,tomato,28.5,77.0,264.0,3.67,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-132.0,0,Low,0,0.10754716981132076,20.8,36.2,-28.0,0
tomato irrigation dataset,external,tomato,28.5,78.0,264.0,3.64,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-132.4,0,Low,0,0.10754716981132076,20.7,36.3,-28.333333333333332,0
tomato irrigation dataset,external,tomato,28.5,77.8,265.0,3.66,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-133.32,0,Low,0,0.10714285714285714,20.72,36.28,-28.599999999999998,0
tomato irrigation dataset,external,tomato,28.5,78.5,268.0,3.67,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-136.6,0,Low,0,0.10594795539033457,20.65,36.35,-29.833333333333332,0
tomato irrigation dataset,external,tomato,28.5,77.3,266.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-134.12,0,Low,0,0.10674157303370786,20.77,36.230000000000004,-28.766666666666666,0
tomato irrigation dataset,external,tomato,28.5,79.5,264.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,0,0,0,Wet,0,1,0,-133.0,0,Low,0,0.10754716981132076,20.55,36.45,-28.833333333333332,0
tomato irrigation dataset,external,tomato,28.4,78.6,264.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,83.12,3.3999999999999986,0,0,1,High,0,0,0,Wet,0,1,0,-132.72,0,Low,0,0.10716981132075472,20.54,36.26,-28.599999999999998,0
tomato irrigation dataset,external,tomato,28.4,78.0,268.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,83.12,3.3999999999999986,0,0,1,High,0,0,0,Wet,0,1,0,-136.48,0,Low,0,0.10557620817843866,20.599999999999998,36.2,-29.733333333333334,0
tomato irrigation dataset,external,tomato,28.4,77.9,266.0,3.68,1.44,Unknown,Unknown,Unknown,Unknown,0,83.12,3.3999999999999986,0,0,1,High,0,0,0,Wet,0,1,0,-134.44,0,Low,0,0.10636704119850186,20.61,36.19,-29.033333333333335,0
tomato irrigation dataset,external,tomato,28.4,78.3,264.0,3.63,1.44,Unknown,Unknown,Unknown,Unknown,0,83.12,3.3999999999999986,0,0,1,High,0,0,0,Wet,0,1,0,-132.6,0,Low,0,0.10716981132075472,20.57,36.23,-28.5,0
tomato irrigation dataset,external,tomato,29.7,95.0,587.0,3.65,1.69,Unknown,Unknown,Unknown,Unknown,0,85.46000000000001,4.699999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-461.24,0,Low,0,0.050510204081632655,20.2,39.2,-140.86666666666667,0
tomato irrigation dataset,external,tomato,29.7,95.0,587.0,3.65,1.69,Unknown,Unknown,Unknown,Unknown,0,85.46000000000001,4.699999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-461.24,0,Low,0,0.050510204081632655,20.2,39.2,-140.86666666666667,0
tomato irrigation dataset,external,tomato,25.2,95.0,268.0,3.67,1.69,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-145.84,0,Low,0,0.09368029739776951,15.7,34.7,-37.53333333333333,0
tomato irrigation dataset,external,tomato,27.4,89.1,268.0,3.67,1.24,Unknown,Unknown,Unknown,Unknown,0,81.32,2.3999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-141.72,0,Low,0,0.10185873605947955,18.49,36.31,-34.1,0
tomato irrigation dataset,external,tomato,27.4,90.1,268.0,3.65,1.24,Unknown,Unknown,Unknown,Unknown,0,81.32,2.3999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-142.12,0,Low,0,0.10185873605947955,18.39,36.41,-34.43333333333333,0
tomato irrigation dataset,external,tomato,25.2,95.0,228.0,3.71,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-105.84,0,Low,0,0.11004366812227073,15.7,34.7,-24.2,0
tomato irrigation dataset,external,tomato,25.2,95.0,228.0,3.66,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-105.84,0,Low,0,0.11004366812227073,15.7,34.7,-24.2,0
tomato irrigation dataset,external,tomato,25.3,95.0,230.0,3.67,1.32,Unknown,Unknown,Unknown,Unknown,0,77.54,0.3000000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-107.76,0,Low,0,0.10952380952380952,15.8,34.8,-24.8,0
tomato irrigation dataset,external,tomato,25.3,95.0,228.0,3.67,1.32,Unknown,Unknown,Unknown,Unknown,0,77.54,0.3000000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-105.76,0,Low,0,0.11048034934497816,15.8,34.8,-24.133333333333336,0
tomato irrigation dataset,external,tomato,25.3,95.0,230.0,3.65,1.32,Unknown,Unknown,Unknown,Unknown,0,77.54,0.3000000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-107.76,0,Low,0,0.10952380952380952,15.8,34.8,-24.8,0
tomato irrigation dataset,external,tomato,25.3,95.0,227.0,3.68,1.32,Unknown,Unknown,Unknown,Unknown,0,77.54,0.3000000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-104.76,0,Low,0,0.11096491228070175,15.8,34.8,-23.8,0
tomato irrigation dataset,external,tomato,25.2,95.0,227.0,3.65,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-104.84,0,Low,0,0.11052631578947368,15.7,34.7,-23.866666666666664,0
tomato irrigation dataset,external,tomato,25.2,95.0,229.0,3.66,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-106.84,0,Low,0,0.10956521739130434,15.7,34.7,-24.53333333333333,0
tomato irrigation dataset,external,tomato,25.2,95.0,229.0,3.67,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-106.84,0,Low,0,0.10956521739130434,15.7,34.7,-24.53333333333333,0
tomato irrigation dataset,external,tomato,25.2,95.0,227.0,3.67,1.32,Unknown,Unknown,Unknown,Unknown,0,77.36,0.1999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-104.84,0,Low,0,0.11052631578947368,15.7,34.7,-23.866666666666664,0
tomato irrigation dataset,external,tomato,28.6,83.8,232.0,3.65,0.81,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-102.64,0,Low,0,0.12274678111587983,20.220000000000002,36.980000000000004,-19.53333333333333,0
tomato irrigation dataset,external,tomato,28.6,82.6,230.0,3.67,0.81,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-100.16,0,Low,0,0.12380952380952381,20.340000000000003,36.86,-18.466666666666665,0
tomato irrigation dataset,external,tomato,28.7,82.3,230.0,3.68,0.81,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-99.96,0,Low,0,0.12424242424242424,20.47,36.93,-18.3,0
tomato irrigation dataset,external,tomato,28.7,82.8,233.0,3.67,0.81,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-103.16,0,Low,0,0.12264957264957264,20.42,36.98,-19.46666666666667,0
tomato irrigation dataset,external,tomato,28.7,81.6,230.0,3.68,0.81,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-99.68,0,Low,0,0.12424242424242424,20.54,36.86,-18.066666666666663,0
tomato irrigation dataset,external,tomato,28.8,82.0,231.0,3.65,0.81,Unknown,Unknown,Unknown,Unknown,0,83.84,3.8000000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-100.76,0,Low,0,0.12413793103448276,20.6,37.0,-18.46666666666667,0
tomato irrigation dataset,external,tomato,28.7,82.8,235.0,3.61,0.81,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,1,0,0,Wet,0,1,0,-105.16,0,Low,0,0.12161016949152542,20.42,36.98,-20.133333333333336,0
tomato irrigation dataset,external,tomato,28.6,83.2,229.0,3.68,0.81,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-99.4,0,Low,0,0.12434782608695653,20.28,36.92,-18.333333333333332,0
tomato irrigation dataset,external,tomato,28.5,82.6,237.0,3.63,0.81,Unknown,Unknown,Unknown,Unknown,0,83.3,3.5,0,0,1,High,1,0,0,Wet,0,1,0,-107.24,0,Low,0,0.11974789915966387,20.240000000000002,36.76,-20.866666666666664,0
tomato irrigation dataset,external,tomato,28.6,80.5,233.0,3.67,0.81,Unknown,Unknown,Unknown,Unknown,0,83.48,3.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-102.32,0,Low,0,0.12222222222222223,20.55,36.650000000000006,-18.766666666666666,0
tomato irrigation dataset,external,tomato,28.7,79.1,230.0,3.65,0.81,Unknown,Unknown,Unknown,Unknown,0,83.66,3.6999999999999993,0,0,1,High,0,0,0,Wet,0,1,0,-98.68,0,Low,0,0.12424242424242424,20.79,36.61,-17.23333333333333,0
tomato irrigation dataset,external,tomato,28.8,77.4,238.0,3.65,0.81,Unknown,Unknown,Unknown,Unknown,0,83.84,3.8000000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-105.92,0,Low,0,0.1205020920502092,21.060000000000002,36.54,-19.26666666666667,0
tomato irrigation dataset,external,tomato,28.8,79.5,231.0,3.65,0.81,Unknown,Unknown,Unknown,Unknown,0,83.84,3.8000000000000007,0,0,1,High,0,0,0,Wet,0,1,0,-99.76,0,Low,0,0.12413793103448276,20.85,36.75,-17.633333333333336,0
tomato irrigation dataset,external,tomato,30.0,62.7,231.0,3.64,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-92.08,0,Low,0,0.12931034482758622,23.73,36.27,-11.233333333333334,0
tomato irrigation dataset,external,tomato,30.0,62.5,231.0,3.7,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-92.0,0,Low,0,0.12931034482758622,23.75,36.25,-11.166666666666666,0
tomato irrigation dataset,external,tomato,30.0,63.2,237.0,3.68,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-98.28,0,Low,0,0.12605042016806722,23.68,36.32,-13.4,0
tomato irrigation dataset,external,tomato,30.0,62.2,231.0,3.69,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-91.88,0,Low,0,0.12931034482758622,23.78,36.22,-11.066666666666668,0
tomato irrigation dataset,external,tomato,30.0,61.7,231.0,3.69,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-91.68,0,Low,0,0.12931034482758622,23.83,36.17,-10.9,0
tomato irrigation dataset,external,tomato,30.0,62.0,237.0,3.66,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-97.8,0,Low,0,0.12605042016806722,23.8,36.2,-13.0,0
tomato irrigation dataset,external,tomato,30.0,62.2,232.0,3.71,2.72,Unknown,Unknown,Unknown,Unknown,0,86.0,5.0,1,0,1,Normal,0,0,1,Wet,0,1,0,-92.88,0,Low,0,0.12875536480686695,23.78,36.22,-11.4,0
tomato irrigation dataset,external,tomato,29.9,63.5,232.0,3.65,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-93.48,0,Low,0,0.12832618025751072,23.549999999999997,36.25,-11.9,0
tomato irrigation dataset,external,tomato,29.9,64.0,235.0,3.66,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-96.68,0,Low,0,0.1266949152542373,23.5,36.3,-13.066666666666668,0
tomato irrigation dataset,external,tomato,29.9,65.7,234.0,3.67,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-96.36,0,Low,0,0.12723404255319148,23.33,36.47,-13.300000000000002,0
tomato irrigation dataset,external,tomato,29.9,65.5,232.0,3.69,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-94.28,0,Low,0,0.12832618025751072,23.349999999999998,36.45,-12.566666666666668,0
tomato irrigation dataset,external,tomato,29.9,65.2,229.0,3.66,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-91.16,0,Low,0,0.13,23.38,36.42,-11.466666666666669,0
tomato irrigation dataset,external,tomato,29.9,66.3,232.0,3.65,2.72,Unknown,Unknown,Unknown,Unknown,0,85.82,4.899999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-94.6,0,Low,0,0.12832618025751072,23.27,36.53,-12.833333333333334,0
tomato irrigation dataset,external,tomato,28.9,83.7,213.0,3.68,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-83.36,0,Low,0,0.1350467289719626,20.529999999999998,37.269999999999996,-12.966666666666669,0
tomato irrigation dataset,external,tomato,28.9,84.8,502.0,3.65,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-372.8,0,Low,0,0.05745526838966202,20.419999999999998,37.379999999999995,-109.66666666666667,0
tomato irrigation dataset,external,tomato,27.6,89.0,502.0,3.67,1.02,Unknown,Unknown,Unknown,Unknown,0,81.68,2.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-375.52,0,Low,0,0.05487077534791253,18.700000000000003,36.5,-111.93333333333334,0
tomato irrigation dataset,external,tomato,27.6,96.0,215.0,3.66,1.02,Unknown,Unknown,Unknown,Unknown,0,81.68,2.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-91.32,0,Low,0,0.1277777777777778,18.0,37.2,-18.599999999999998,0
tomato irrigation dataset,external,tomato,27.6,87.8,212.0,3.65,1.02,Unknown,Unknown,Unknown,Unknown,0,81.68,2.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-85.04,0,Low,0,0.1295774647887324,18.82,36.38,-14.866666666666665,0
tomato irrigation dataset,external,tomato,27.6,96.5,214.0,3.71,1.02,Unknown,Unknown,Unknown,Unknown,0,81.68,2.6000000000000014,0,0,1,High,1,0,0,Wet,0,1,0,-90.52,0,Low,0,0.12837209302325583,17.950000000000003,37.25,-18.433333333333334,0
tomato irrigation dataset,external,tomato,27.5,93.0,213.0,3.67,1.02,Unknown,Unknown,Unknown,Unknown,0,81.5,2.5,0,0,1,High,1,0,0,Wet,0,1,0,-88.2,0,Low,0,0.12850467289719625,18.2,36.8,-17.0,0
tomato irrigation dataset,external,tomato,29.0,86.9,203.0,3.7,1.02,Unknown,Unknown,Unknown,Unknown,0,84.2,4.0,0,0,1,High,1,0,0,Wet,0,1,0,-74.56,0,Low,0,0.14215686274509803,20.31,37.69,-10.633333333333335,0
tomato irrigation dataset,external,tomato,29.0,86.9,213.0,3.69,1.02,Unknown,Unknown,Unknown,Unknown,0,84.2,4.0,0,0,1,High,1,0,0,Wet,0,1,0,-84.56,0,Low,0,0.13551401869158877,20.31,37.69,-13.966666666666669,0
tomato irrigation dataset,external,tomato,29.0,86.7,195.0,3.7,1.02,Unknown,Unknown,Unknown,Unknown,0,84.2,4.0,0,0,1,High,1,0,0,Wet,0,1,0,-66.48,0,Low,0,0.14795918367346939,20.33,37.67,-7.900000000000001,0
tomato irrigation dataset,external,tomato,28.9,86.0,196.0,3.69,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.28,0,Low,0,0.1467005076142132,20.299999999999997,37.5,-8.066666666666668,0
tomato irrigation dataset,external,tomato,28.9,86.3,196.0,3.69,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.4,0,Low,0,0.1467005076142132,20.27,37.53,-8.166666666666666,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.71,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.7,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.68,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.67,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.72,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.74,1.02,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.71,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.76,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.7,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.73,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.74,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.72,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.65,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.68,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.75,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,3.77,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,6.55,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,5.04,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,1.44,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,4.89,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,0.91,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,6.57,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,12.26,1.44,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,7.46,1.07,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
tomato irrigation dataset,external,tomato,28.9,85.8,196.0,4.42,1.07,Unknown,Unknown,Unknown,Unknown,0,84.02,3.8999999999999986,0,0,1,High,1,0,0,Wet,0,1,0,-67.2,0,Low,0,0.1467005076142132,20.32,37.48,-8.0,0
